country,country_code,year,sector_level,sector_code,sector,gas,unit,emissions_mt
Belgium,BEL,2023,top_level,5,Waste,All GHGs,Mt CO2 eq.,1.290424
Belgium,BEL,2024,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,8.284267
Belgium,BEL,2024,top_level,1,Energy,All GHGs,Mt CO2 eq.,72.88184
Belgium,BEL,2024,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,15.682967
Belgium,BEL,2024,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-0.597933
Belgium,BEL,2024,top_level,5,Waste,All GHGs,Mt CO2 eq.,1.163335
Bulgaria,BGR,2000,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,5.355751
Bulgaria,BGR,2000,top_level,1,Energy,All GHGs,Mt CO2 eq.,41.090187
Bulgaria,BGR,2000,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,7.155308
Bulgaria,BGR,2000,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-15.751297
Bulgaria,BGR,2000,top_level,5,Waste,All GHGs,Mt CO2 eq.,4.19427
Bulgaria,BGR,2001,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,5.052518
Bulgaria,BGR,2001,top_level,1,Energy,All GHGs,Mt CO2 eq.,44.52937
Bulgaria,BGR,2001,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,7.111201
Bulgaria,BGR,2001,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-13.099065
Bulgaria,BGR,2001,top_level,5,Waste,All GHGs,Mt CO2 eq.,3.922663
Bulgaria,BGR,2002,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,5.217441
Bulgaria,BGR,2002,top_level,1,Energy,All GHGs,Mt CO2 eq.,42.673934
Bulgaria,BGR,2002,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,6.340418
Bulgaria,BGR,2002,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-13.248772
Bulgaria,BGR,2002,top_level,5,Waste,All GHGs,Mt CO2 eq.,3.786446
Bulgaria,BGR,2003,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,5.10902
Bulgaria,BGR,2003,top_level,1,Energy,All GHGs,Mt CO2 eq.,46.654162
Bulgaria,BGR,2003,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,6.988238
Bulgaria,BGR,2003,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-12.938327
Bulgaria,BGR,2003,top_level,5,Waste,All GHGs,Mt CO2 eq.,4.153848
Bulgaria,BGR,2004,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,5.555295
Bulgaria,BGR,2004,top_level,1,Energy,All GHGs,Mt CO2 eq.,45.232063
Bulgaria,BGR,2004,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,7.051186
Bulgaria,BGR,2004,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-13.415579
Bulgaria,BGR,2004,top_level,5,Waste,All GHGs,Mt CO2 eq.,4.196491
Bulgaria,BGR,2005,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,5.182267
Bulgaria,BGR,2005,top_level,1,Energy,All GHGs,Mt CO2 eq.,46.001904
Bulgaria,BGR,2005,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,7.504156
Bulgaria,BGR,2005,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-14.257048
Bulgaria,BGR,2005,top_level,5,Waste,All GHGs,Mt CO2 eq.,3.882383
Bulgaria,BGR,2006,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,5.10419
Bulgaria,BGR,2006,top_level,1,Energy,All GHGs,Mt CO2 eq.,47.040335
Bulgaria,BGR,2006,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,7.318846
Bulgaria,BGR,2006,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-11.475438
Bulgaria,BGR,2006,top_level,5,Waste,All GHGs,Mt CO2 eq.,3.859479
Bulgaria,BGR,2007,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,4.86828
Bulgaria,BGR,2007,top_level,1,Energy,All GHGs,Mt CO2 eq.,50.688678
Bulgaria,BGR,2007,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,7.770174
Bulgaria,BGR,2007,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-11.949389
Bulgaria,BGR,2007,top_level,5,Waste,All GHGs,Mt CO2 eq.,3.835411
Bulgaria,BGR,2008,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,5.11764
Bulgaria,BGR,2008,top_level,1,Energy,All GHGs,Mt CO2 eq.,50.037342
Bulgaria,BGR,2008,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,6.846425
Bulgaria,BGR,2008,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-11.014479
Bulgaria,BGR,2008,top_level,5,Waste,All GHGs,Mt CO2 eq.,3.81211
